,label,index,OBJECTID,vintage,idf.kw,FootprintArea.m2,building.area.m2,HEIGHT
7519,0,22381,22381,before 1980,MultiFamily-pre-1980,111.09646624396156,232.4358,21.62
7520,1,22382,22382,before 1980,MultiFamily-pre-1980,410.61739208721673,481.222,32.11
7521,1,22385,22385,before 1980,MultiFamily-pre-1980,141.54537072040566,139.7216,14.54
7522,4,22387,22387,before 1980,MultiFamily-pre-1980,57.02833178248107,142.137,12.58
7523,4,22388,22388,before 1980,SingleFamily-pre-1980,143.39353078712202,207.3528,20.29
7524,3,22389,22389,before 1980,SingleFamily-pre-1980,153.91866414511307,129.5955,13.73
7525,2,22391,22391,before 1980,MultiFamily-pre-1980,101.80939320100768,172.794,18.74
7526,1,22392,22392,before 1980,SingleFamily-pre-1980,299.8581385480859,396.9617,23.11
7527,2,22393,22393,before 1980,SingleFamily-pre-1980,179.60454291994782,142.4157,17.36
7528,1,22394,22394,1981-2008 (2004),SingleFamily-2004,261.1620743641895,322.9204,26.88
7529,3,22396,22396,before 1980,SingleFamily-pre-1980,131.19421588769816,165.9194,19.81
7530,1,22398,22398,before 1980,MultiFamily-pre-1980,184.22888635658376,419.3506,26.08
7531,2,2240,2240,before 1980,MultiFamily-pre-1980,123.20724912787668,117.2398,13.23
7532,1,22402,22402,before 1980,SingleFamily-pre-1980,169.64108188608748,108.0427,17.17
7533,2,22403,22403,before 1980,MultiFamily-pre-1980,125.31164394471128,267.3662,21.26
7534,3,22404,22404,before 1980,MultiFamily-pre-1980,123.10419534107506,233.2719,20.82
7535,1,22405,22405,before 1980,SingleFamily-pre-1980,137.46725285112865,172.9798,19.96
7536,4,22406,22406,before 1980,MultiFamily-pre-1980,403.3554343559835,752.49,21.07
7537,2,2241,2241,before 1980,SingleFamily-pre-1980,161.90602800501603,73.5768,15.5
7538,4,22410,22410,before 1980,SingleFamily-pre-1980,139.4508814186867,115.9392,14.33
7539,1,22411,22411,before 1980,SingleFamily-pre-1980,137.8708165636545,228.0695,23.66
7540,1,22412,22412,before 1980,MultiFamily-pre-1980,173.487352033666,163.7827,21.32
7541,3,22413,22413,1981-2008 (2004),SingleFamily-2004,238.6641036839721,97.2663,27.15
7542,3,22414,22414,before 1980,SingleFamily-pre-1980,174.5563084470428,113.9883,12.56
7543,1,22415,22415,before 1980,SingleFamily-pre-1980,146.11414803103295,155.0501,19.89
7544,3,22416,22416,before 1980,SingleFamily-pre-1980,167.96355507147848,168.2419,22.47
7545,1,22417,22417,before 1980,SingleFamily-pre-1980,157.18825706653078,160.6241,20.85
7546,1,22418,22418,before 1980,SingleFamily-pre-1980,215.63671477847709,175.1165,15.53
7547,3,22419,22419,before 1980,MultiFamily-pre-1980,1927.0979914807688,4776.3606,44.84
7548,3,22423,22423,before 1980,SingleFamily-pre-1980,186.144619916822,127.0872,19.22
7549,1,22427,22427,before 1980,MultiFamily-pre-1980,119.34529746822776,208.096,25.5
7550,1,22428,22428,before 1980,MultiFamily-pre-1980,161.47381577431833,297.4658,17.3
7551,1,22429,22429,before 1980,MultiFamily-pre-1980,202.30031499531023,149.7548,19.81
7552,0,2243,2243,before 1980,MultiFamily-pre-1980,118.62816886565476,187.1006,18.2
7553,3,22433,22433,before 1980,SingleFamily-pre-1980,107.81438014820624,85.468,18.06
7554,1,22435,22435,before 1980,MultiFamily-pre-1980,154.7802012173288,270.5248,23.29
7555,1,22436,22436,before 1980,MultiFamily-pre-1980,165.68225938958756,140.0932,14.32
7556,1,22437,22437,before 1980,MultiFamily-pre-1980,195.9351819045409,385.9995,24.62
7557,2,22438,22438,before 1980,MultiFamily-pre-1980,315.1965974318141,325.6145,24.76
7558,1,22441,22441,1981-2008 (2004),MultiFamily-2004,161.46034043112937,201.0356,26.18
7559,1,22442,22442,before 1980,SingleFamily-pre-1980,177.39454754858264,124.8576,11.91
7560,3,22444,22444,before 1980,SingleFamily-pre-1980,262.1186848363952,197.4125,15.24
7561,3,22445,22445,before 1980,SingleFamily-pre-1980,333.0764336924304,130.7103,17.64
7562,1,22447,22447,before 1980,MultiFamily-pre-1980,268.8412054988021,236.3376,25.58
7563,3,22449,22449,before 1980,SingleFamily-pre-1980,185.2653621719905,132.7541,14.63
7564,3,22453,22453,before 1980,SingleFamily-pre-1980,174.2162471938751,151.2412,15.45
7565,3,22454,22454,before 1980,SingleFamily-pre-1980,151.99040634697292,131.5464,17.56
7566,1,22456,22456,before 1980,SingleFamily-pre-1980,308.21003519913813,159.0448,15.75
7567,1,22457,22457,before 1980,SingleFamily-pre-1980,319.68297640777763,224.2606,17.58
7568,3,22459,22459,before 1980,SingleFamily-pre-1980,166.6127950080204,170.936,20.76
7569,2,22461,22461,before 1980,SingleFamily-pre-1980,249.6726183311013,169.5425,15.5
7570,1,22462,22462,before 1980,SingleFamily-pre-1980,328.0057349163212,347.1673,25.37
7571,1,22463,22463,1981-2008 (2004),SingleFamily-2004,289.7236470834852,302.2037,27.42
7572,3,22464,22464,before 1980,SingleFamily-pre-1980,173.2942004037632,225.3754,23.16
7573,1,22466,22466,before 1980,SingleFamily-pre-1980,356.3561016814654,265.3224,14.27
7574,2,22467,22467,before 1980,SingleFamily-pre-1980,122.26031669603306,175.3023,23.18
7575,1,22469,22469,before 1980,SingleFamily-pre-1980,230.60587383773645,160.717,15.38
7576,2,2247,2247,before 1980,SingleFamily-pre-1980,55.727740420723336,54.0678,14.02
7577,1,22472,22472,before 1980,SingleFamily-pre-1980,239.83551266350665,203.1723,14.12
7578,1,22473,22473,before 1980,MultiFamily-pre-1980,98.19249784427876,214.1345,27.0
7579,1,22474,22474,before 1980,MultiFamily-pre-1980,122.9696130485543,147.711,23.44
7580,3,22475,22475,1981-2008 (2004),SingleFamily-2004,456.5335369437856,828.9467,38.03
7581,2,22476,22476,1981-2008 (2004),SingleFamily-2004,195.182927471208,250.83,29.28
7582,1,22477,22477,1981-2008 (2004),SingleFamily-2004,378.9745573062161,631.6271,29.93
7583,3,22478,22478,before 1980,SingleFamily-pre-1980,256.3164875057881,313.5375,21.25
7584,1,22479,22479,before 1980,SingleFamily-pre-1980,177.43495187944183,256.5898,29.01
7585,3,22480,22480,before 1980,MultiFamily-pre-1980,154.54495401053111,175.4881,26.04
7586,1,22481,22481,before 1980,SingleFamily-pre-1980,156.61057289878968,175.0236,20.28
7587,3,22483,22483,before 1980,SingleFamily-pre-1980,151.54079993401783,108.0427,14.18
7588,0,22484,22484,1981-2008 (2004),MultiFamily-2004,120.36174694243978,163.3182,14.42
7589,4,22485,22485,before 1980,MultiFamily-pre-1980,119.94278371618,198.6202,11.19
7590,1,22486,22486,before 1980,MultiFamily-pre-1980,175.40308532500535,225.0038,11.83
7591,3,22487,22487,before 1980,MultiFamily-pre-1980,173.51809445526305,227.2334,14.05
7592,3,22488,22488,before 1980,SingleFamily-pre-1980,135.0119310009791,106.7421,13.63
7593,1,22489,22489,before 1980,SingleFamily-pre-1980,238.6942421486825,291.0557,27.17
7594,3,22490,22490,before 1980,SingleFamily-pre-1980,157.41490228851475,150.8696,11.81
7595,3,22491,22491,before 1980,SingleFamily-pre-1980,157.04986052162053,83.0526,15.97
7596,1,22493,22493,before 1980,MultiFamily-pre-1980,97.9510232011954,134.3334,21.16
7597,1,22496,22496,before 1980,MultiFamily-pre-1980,140.86252148211716,126.344,10.11
7598,1,22497,22497,before 1980,SingleFamily-pre-1980,105.67647016627562,172.1437,19.3
7599,2,22498,22498,before 1980,SingleFamily-pre-1980,129.85390679297657,162.575,22.25
7600,2,22499,22499,before 1980,SingleFamily-pre-1980,138.2630013330328,107.2066,25.01
7601,1,22500,22500,before 1980,SingleFamily-pre-1980,160.62152713426232,148.8258,18.27
7602,1,22501,22501,before 1980,SingleFamily-pre-1980,176.7547926568601,225.1896,22.12
7603,2,22502,22502,before 1980,SingleFamily-pre-1980,105.51279834200425,85.0964,11.75
7604,1,22503,22503,before 1980,SingleFamily-pre-1980,117.7287353492841,77.9431,15.29
7605,2,22504,22504,before 1980,SingleFamily-pre-1980,285.9937713861513,406.6233,23.65
7606,2,22505,22505,before 1980,MultiFamily-pre-1980,161.99049560357574,238.753,22.95
7607,4,22506,22506,before 1980,SingleFamily-pre-1980,144.95319606292875,92.9,13.67
7608,1,22507,22507,1981-2008 (2004),SingleFamily-2004,222.41629918240744,363.1461,25.62
7609,3,22508,22508,before 1980,SingleFamily-pre-1980,127.7806794051458,194.8113,23.78
7610,1,22509,22509,before 1980,MultiFamily-pre-1980,202.0846450727157,225.9328,21.07
7611,3,22510,22510,before 1980,MultiFamily-pre-1980,162.35483965925465,254.1744,12.54
7612,3,22511,22511,before 1980,SingleFamily-pre-1980,155.7919498801761,105.3486,17.84
7613,1,22512,22512,1981-2008 (2004),SingleFamily-2004,139.7910744032825,181.6195,22.92
7614,1,22513,22513,before 1980,MultiFamily-pre-1980,226.6947640792975,272.7544,19.29
7615,3,22514,22514,before 1980,MultiFamily-pre-1980,132.0995059272696,227.4192,23.66
7616,2,22515,22515,before 1980,MultiFamily-pre-1980,250.3930970375829,136.9346,12.38
7617,1,22516,22516,1981-2008 (2004),SingleFamily-2004,157.5470644904575,226.8618,26.42
7618,1,22518,22518,before 1980,SingleFamily-pre-1980,204.21521825795304,287.5255,21.96
7619,3,22521,22521,1981-2008 (2004),SingleFamily-2004,200.76108286452032,394.4534,35.02
7620,3,22522,22522,before 1980,SingleFamily-pre-1980,97.16028899363675,62.5217,13.5
7621,0,22524,22524,before 1980,MultiFamily-pre-1980,414.1247159791352,664.7924,21.43
7622,0,22525,22525,before 1980,SingleFamily-pre-1980,177.52119523232497,148.2684,8.94
7623,3,22526,22526,before 1980,SingleFamily-pre-1980,128.81826019602036,224.0748,22.47
7624,3,22529,22529,before 1980,SingleFamily-pre-1980,128.07990438027826,192.303,24.88
7625,2,22531,22531,before 1980,SingleFamily-pre-1980,209.69069996364308,100.1462,17.57
7626,1,22533,22533,before 1980,SingleFamily-pre-1980,169.6694654961466,109.9936,15.79
7627,3,22535,22535,before 1980,MultiFamily-pre-1980,132.8293023100281,144.7382,13.77
7628,1,22536,22536,1981-2008 (2004),SingleFamily-2004,333.57935702341086,356.6431,25.73
7629,1,22537,22537,before 1980,MultiFamily-pre-1980,145.4273496722128,232.9932,23.3
7630,1,22538,22538,1981-2008 (2004),SingleFamily-2004,200.5844878598462,269.5029,27.57
7631,3,22539,22539,1981-2008 (2004),SingleFamily-2004,136.46551344778706,245.8134,29.67
7632,1,2254,2254,1981-2008 (2004),MultiFamily-2004,170.25194846747237,273.4976,25.7
7633,1,22541,22541,before 1980,SingleFamily-pre-1980,476.49897832128585,605.3364,22.94
7634,4,22542,22542,before 1980,SingleFamily-pre-1980,173.59558887439883,96.9876,14.42
7635,1,22543,22543,before 1980,SingleFamily-pre-1980,159.15014116287247,164.0614,26.91
7636,1,22544,22544,before 1980,SingleFamily-pre-1980,145.53498484789898,164.2472,18.57
7637,1,22545,22545,1981-2008 (2004),SingleFamily-2004,190.7709400915816,280.8367,27.68
7638,1,22546,22546,before 1980,SingleFamily-pre-1980,298.1651394681464,202.7078,32.41
7639,2,22547,22547,before 1980,SingleFamily-pre-1980,194.1740278679924,320.6908,29.96
7640,2,22548,22548,before 1980,SingleFamily-pre-1980,179.94940997741853,182.4556,26.64
7641,1,22549,22549,before 1980,SingleFamily-pre-1980,184.5199510452573,109.622,15.76
7642,1,22558,22558,before 1980,SingleFamily-pre-1980,35.69334494477828,130.6174,9.2
7643,4,22559,22559,before 1980,MultiFamily-pre-1980,378.8635407484902,650.3,24.25
7644,1,22561,22561,before 1980,MultiFamily-pre-1980,277.1735025998172,297.28,22.48
7645,1,22562,22562,before 1980,SingleFamily-pre-1980,126.16002413881534,196.4835,25.72
7646,1,22563,22563,before 1980,SingleFamily-pre-1980,172.53977227510762,134.8908,20.11
7647,4,22564,22564,1981-2008 (2004),MultiFamily-2004,285.64825173198705,243.0264,23.45
7648,1,22565,22565,before 1980,SingleFamily-pre-1980,129.64419325686222,78.8721,15.19
7649,1,22567,22567,before 1980,SingleFamily-pre-1980,183.7314099564087,157.8371,16.67
7650,1,22568,22568,before 1980,SingleFamily-pre-1980,39.99618846293639,229.5559,13.17
7651,2,22569,22569,1981-2008 (2004),SingleFamily-2004,342.3899844290174,338.3418,24.05
7652,2,22570,22570,before 1980,SingleFamily-pre-1980,228.8975992183429,159.9738,18.19
7653,4,22572,22572,1981-2008 (2004),SingleFamily-2004,187.5769333960937,265.8798,24.55
7654,1,22574,22574,1981-2008 (2004),SingleFamily-2004,182.7023140913388,217.386,25.28
7655,1,22576,22576,before 1980,SingleFamily-pre-1980,409.9211672489508,259.0981,17.34
7656,1,22577,22577,before 1980,MultiFamily-pre-1980,163.885168546084,189.1444,20.87
7657,1,22579,22579,1981-2008 (2004),SingleFamily-2004,176.41079910028077,250.1797,25.89
7658,1,22582,22582,before 1980,SingleFamily-pre-1980,166.7462972851631,160.6241,20.57
7659,4,22583,22583,before 1980,SingleFamily-pre-1980,151.5230907628456,155.0501,20.86
7660,2,22585,22585,before 1980,SingleFamily-pre-1980,143.68869105077047,155.0501,21.78
7661,1,22588,22588,1981-2008 (2004),SingleFamily-2004,252.7746343785316,358.9656,27.42
7662,3,22590,22590,before 1980,SingleFamily-pre-1980,304.5595777560274,298.8593,21.98
7663,3,22593,22593,1981-2008 (2004),MultiFamily-2004,112.03001502675164,234.2009,16.72
7664,2,22594,22594,before 1980,SingleFamily-pre-1980,150.9792330661221,97.9166,18.06
7665,1,22597,22597,before 1980,SingleFamily-pre-1980,239.62750591551583,171.9579,17.64
7666,2,22599,22599,before 1980,MultiFamily-pre-1980,413.88376393306737,622.6158,24.31
7667,2,2260,2260,before 1980,MultiFamily-pre-1980,112.32450657463728,74.32,14.02
7668,3,22601,22601,before 1980,MultiFamily-pre-1980,120.45957456741364,216.8286,21.47
7669,3,22602,22602,before 1980,SingleFamily-pre-1980,180.82469813190767,280.4651,28.79
7670,3,22603,22603,before 1980,SingleFamily-pre-1980,347.7285804757829,534.7324,22.66
7671,3,22604,22604,before 1980,SingleFamily-pre-1980,178.7631507864088,257.1472,24.39
7672,3,22605,22605,before 1980,MultiFamily-pre-1980,111.257910788968,298.5806,21.02
7673,3,22606,22606,before 1980,SingleFamily-pre-1980,324.12922789113253,201.2214,8.75
7674,1,22608,22608,before 1980,SingleFamily-pre-1980,201.5234571839867,177.0674,20.62
7675,1,22609,22609,before 1980,MultiFamily-pre-1980,200.150614024203,327.3796,13.6
7676,2,22610,22610,before 1980,SingleFamily-pre-1980,140.46262596386177,226.3973,22.24
7677,2,22611,22611,before 1980,SingleFamily-pre-1980,212.8164293252177,155.8862,14.66
7678,1,22613,22613,before 1980,SingleFamily-pre-1980,137.06017898906643,123.7428,11.44
7679,0,22615,22615,before 1980,MultiFamily-pre-1980,137.65888970558248,267.9236,16.12
7680,1,22617,22617,before 1980,MultiFamily-pre-1980,36.105686229244526,160.5312,8.49
7681,1,22619,22619,before 1980,SingleFamily-pre-1980,285.42739092369175,194.9971,11.1
7682,1,2262,2262,before 1980,MultiFamily-pre-1980,91.9274509950633,176.8816,12.34
7683,1,22620,22620,before 1980,MultiFamily-pre-1980,136.26451590224394,164.6188,13.78
7684,1,22621,22621,before 1980,MultiFamily-pre-1980,102.14045793543508,216.0854,12.1
7685,3,22623,22623,1981-2008 (2004),SingleFamily-2004,242.2049095057468,341.6862,22.49
7686,2,22625,22625,before 1980,MultiFamily-pre-1980,142.57437209719794,294.9575,19.36
7687,3,22626,22626,before 1980,MultiFamily-pre-1980,136.19215152974675,162.0176,12.97
7688,3,22627,22627,before 1980,SingleFamily-pre-1980,214.9525473638735,261.4206,22.34
7689,2,22628,22628,before 1980,SingleFamily-pre-1980,167.13312494258622,236.1518,23.63
7690,2,22629,22629,before 1980,MultiFamily-pre-1980,379.5691110410504,394.4534,21.87
7691,1,2263,2263,before 1980,MultiFamily-pre-1980,128.4561324770871,171.4005,15.91
7692,1,22632,22632,before 1980,SingleFamily-pre-1980,131.71337176686205,124.8576,12.66
7693,3,22633,22633,before 1980,SingleFamily-pre-1980,260.86460926172845,160.6241,16.75
7694,3,22634,22634,before 1980,SingleFamily-pre-1980,123.34746863643016,94.6651,14.18
7695,1,22641,22641,before 1980,SingleFamily-pre-1980,217.65894984245,249.7152,23.62
7696,1,22642,22642,before 1980,MultiFamily-pre-1980,113.79186283310224,158.3016,12.7
7697,3,22643,22643,before 1980,SingleFamily-pre-1980,149.47960235732063,94.0148,15.13
7698,3,22646,22646,before 1980,SingleFamily-pre-1980,239.1700328316793,309.9144,27.7
7699,1,2265,2265,before 1980,MultiFamily-pre-1980,263.11268745688074,397.0546,19.56
7700,2,22650,22650,before 1980,SingleFamily-pre-1980,337.9740961659431,363.9822,22.59
7701,2,22651,22651,before 1980,SingleFamily-pre-1980,370.2035582553389,267.9236,11.38
7702,2,22653,22653,before 1980,SingleFamily-pre-1980,216.5567669117936,289.2906,27.29
7703,1,22654,22654,before 1980,SingleFamily-pre-1980,172.97973939555598,195.9261,26.84
7704,1,22657,22657,before 1980,SingleFamily-pre-1980,292.9463880647023,198.2486,18.41
7705,2,22658,22658,before 1980,SingleFamily-pre-1980,167.5651179827285,144.5524,15.48
7706,4,22659,22659,1981-2008 (2004),SingleFamily-2004,529.7812189470279,590.4724,31.73
7707,1,2266,2266,before 1980,MultiFamily-pre-1980,242.800036453744,533.1531,22.6
7708,2,22660,22660,1981-2008 (2004),SingleFamily-2004,530.0078905154941,574.6794,31.61
7709,1,22661,22661,1981-2008 (2004),SingleFamily-2004,334.5315095642036,357.4792,29.48
7710,1,22664,22664,before 1980,MultiFamily-pre-1980,126.94389558319568,155.3288,22.2
7711,3,22665,22665,before 1980,MultiFamily-pre-1980,121.6337008718146,81.752,10.63
7712,1,22666,22666,before 1980,SingleFamily-pre-1980,276.84285187029934,379.5894,25.6
7713,1,22667,22667,1981-2008 (2004),SingleFamily-2004,176.39735153199925,332.0246,36.45
7714,2,22668,22668,before 1980,SingleFamily-pre-1980,156.67172348880638,175.8597,28.52
7715,2,2267,2267,before 1980,MultiFamily-pre-1980,264.3524701106836,236.895,18.08
7716,3,22670,22670,before 1980,SingleFamily-pre-1980,283.6596700180985,204.4729,14.37
7717,3,22671,22671,before 1980,SingleFamily-pre-1980,229.6412203539712,166.6626,9.75
7718,1,22673,22673,1981-2008 (2004),SingleFamily-2004,137.52550829176917,173.5372,28.66
7719,1,22674,22674,before 1980,SingleFamily-pre-1980,120.99829792054068,100.8894,15.21
7720,2,22675,22675,before 1980,MultiFamily-pre-1980,97.35482366463354,236.895,20.08
7721,0,22676,22676,before 1980,MultiFamily-pre-1980,403.8851833899103,641.5674,23.58
7722,3,22679,22679,1981-2008 (2004),SingleFamily-2004,120.3836709838727,107.0208,19.33
7723,1,2268,2268,before 1980,SingleFamily-pre-1980,122.95141799580666,85.8396,17.2
7724,3,22680,22680,before 1980,SingleFamily-pre-1980,366.9483276220795,771.999,37.68
7725,3,22682,22682,before 1980,SingleFamily-pre-1980,203.6637027845218,305.1765,28.04
7726,0,22685,22685,before 1980,MultiFamily-pre-1980,155.23063453172827,337.7844,20.19
7727,2,22687,22687,before 1980,MultiFamily-pre-1980,179.001337277593,331.0956,20.16
7728,2,22688,22688,1981-2008 (2004),SingleFamily-2004,826.0642304738724,1915.5051,50.07
7729,2,22689,22689,1981-2008 (2004),SingleFamily-2004,168.07888365039702,414.8914,31.08
7730,1,2269,2269,before 1980,SingleFamily-pre-1980,115.3394749647794,80.2656,16.43
7731,1,22694,22694,before 1980,SingleFamily-pre-1980,67.3880213346099,120.2126,19.52
7732,3,22697,22697,before 1980,SingleFamily-pre-1980,131.427817512676,148.2684,22.14
7733,3,22702,22702,before 1980,MultiFamily-pre-1980,342.2259131544511,426.5968,18.58
7734,3,22703,22703,before 1980,MultiFamily-pre-1980,244.62442322744425,300.996,14.99
7735,1,22704,22704,before 1980,MultiFamily-pre-1980,164.15233425214493,216.0854,9.59
7736,2,22707,22707,before 1980,SingleFamily-pre-1980,207.96274734609187,151.9844,20.52
7737,3,22708,22708,before 1980,SingleFamily-pre-1980,163.95264543791808,116.5895,11.77
7738,2,2271,2271,before 1980,MultiFamily-pre-1980,141.85346507752035,205.2161,23.37
7739,1,22711,22711,before 1980,SingleFamily-pre-1980,112.47346423437942,88.1621,12.55
7740,2,22712,22712,1981-2008 (2004),SingleFamily-2004,171.01643411005463,251.2945,25.01
